id,SupplierReply,sentiment_scores
rev-8cd3eda1-2f8f-41a1-a840-c5bc9bbc018e,"Bonjour, ravie d'avoir pu vous joindre et sommes désolés pour le désagrément rencontré. Vos remarques nous aident à nous améliorer ! Soukaina de l'équipe Service Client.",-0.3382
rev-1c40092c-0868-4115-a4ce-1c72d8840f39,"Bonjour, nous sommes heureux d'avoir pu trouver une solution ensemble. La Redoute vous renouvelle ses excuses. À bientôt, Lamia , de l'équipe Service Client.",0.0516
rev-563a3d91-169c-49c7-9b4a-2e7308a0e1bc,"Bonjour, merci d'avoir pris le temps de partager votre avis, et sommes désolés pour le désagrément causé par notre transporteur. Vos remarques nous aident à nous améliorer ! Ilham de l'équipe Service Client.",0.0
rev-72d6da5d-4485-48db-88fa-97a87310c69f,"Bonjour, ravie d'avoir pu vous joindre pour vous apporter une solution. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Yousra de l'équipe Service Client.
",0.126
rev-3ed0ab01-06fd-400e-b322-7c8a9bba5ac9,"Bonjour, nous sommes heureux d'avoir pu trouver une solution ensemble. La Redoute vous renouvelle ses excuses. À bientôt, Soukaina de l'équipe Service Client.",0.0516
rev-c3afa7ef-8c29-4ab8-a714-dbb4c3f8ad14,"Bonjour, nous avons essayé de vous contacter. Pourriez - vous revenir vers nous via la rubrique Contact du site (qui se trouve dan s notre  footer ou via notre moteur de  recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace - contact - conseiller.aspx Nos équipes restent mobilisées pour vous apporter une solution. A très vite, Adnane de l’équipe Service Client.",0.3182
rev-3545ee69-9606-42fc-b31b-d7230df71b61,"Bonjour, merci d'avoir pris le temps de partager votre avis, et sommes désolés pour le désagrément causé par notre transporteur. Vos remarques nous aident à nous améliorer ! Oumaima de l'équipe Service Client.",0.0
rev-e21791fd-e8e9-44ae-a931-2f67fb42a246,"Bonjour, nous sommes heureux d'avoir pu trouver une solution ensemble. La Redoute vous renouvelle ses excuses. A bientôt, Lamia de l'équipe Service Client.",0.0516
rev-52ab3c25-8a37-469f-af16-6fb3b1e895b4,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre dans la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace-contact-conseiller.aspx
Jamila de l’équipe Service Client.",0.4404
rev-5306304e-50bb-4271-b482-0eb1759850ee,"Bonjour, ravi d'avoir pu vous joindre pour échanger au sujet de votre demande. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Adnane de l'équipe Service Client.",-0.3382
rev-0b8eb665-38f3-4ce8-9b01-1cb35fcbc595,"Bonjour, nous avons essayé de vous contacter. Pourriez-vous revenir vers nous via la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace-contact-conseiller.aspx. Nos équipes restent mobilisées pour vous apporter une solution. À très vite, Oumaima de l’équipe Service Client.",0.3182
rev-764e6a33-f7c7-4d8f-9cde-cae21ea23b0d,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre  dans
la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante :https://www.laredoute.fr/espace-contact-conseiller.aspx. Adnane de l’équipe Service Client.",0.4404
rev-dc9347c6-5d6e-4f6f-80d6-e8139160d1a4,"Bonjour, merci d'avoir pris le temps de partager votre avis, nous sommes ravis d'apprendre que notre service expert a pu vous joindre pour vous apporter une solution. La Redoute vous présente ses excuses. A bientôt, Soukaina de l'équipe Service Client.",0.0516
rev-e23937c9-cc76-44b8-96ab-1b522d6a775f,"Bonjour, ravi d'avoir pu vous joindre pour vous apporter une solution. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Jamila de l'équipe Service Client.",0.126
rev-c0e5e970-53a3-4040-a71c-e11fa4c37408,"Bonjour, nous avons essayé de vous contacter. Pourriez - vous revenir vers nous via la rubrique Contact du site (qui se trouve dans notre  footer ou via notre moteur de  recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace - contact - conseiller.aspx Nos équipes restent mobilisées pour vous apporter une solution. A très vite, Adnane de l’équipe Service Client.",0.3182
rev-12ea7dd9-0369-46c9-8541-2bba889ac656,"Bonjour, ravie d'avoir pu vous joindre pour échanger sur le sujet. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Yousra de l'équipe Service Client.",-0.3382
rev-2b6b4c62-fe3b-4d57-9e4d-379aec2adbc3,"Bonjour, nous avons essayé de vous contacter. Pourriez-vous revenir vers nous via la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace-contact-conseiller.aspx. Nos équipes restent mobilisées pour vous apporter une solution. À très vite, Oumaima de l’équipe Service Client.",0.3182
rev-a2c14e5f-8693-4860-a3e7-28766b06c238,"Bonjour, nous sommes heureux d'avoir pu trouver une solution ensemble. La Redoute vous renouvelle ses excuses. A bientôt, Jamila de l'équipe Service Client.",0.0516
rev-3666a9ff-13ee-4ff0-bdff-393bb4a1aac4,"Bonjour, nous sommes heureux d'avoir pu trouver une solution ensemble. La Redoute vous renouvelle ses excuses. À bientôt, Oumaima de l'équipe Service Client.",0.0516
rev-3d06586e-e03f-49c2-9d10-8718b78a8b6b,"Bonjour, ravie d'avoir pu vous joindre pour échanger sur le sujet. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Yousra de l'équipe Service Client.",-0.3382
rev-da374914-c3d3-4b7a-836c-c5d37c639340,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre dans la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace-contact-conseiller.aspx
Jamila de l’équipe Service Client.",0.4404
rev-0a70bdce-d28b-40d5-a5da-2fd55bf64172,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre dans la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante: https://www.laredoute.fr/espace-contact-conseiller.aspx. Yousra de l’équipe Service Client.",0.4404
rev-a4c1a635-b7b4-4737-9605-09067ff801dc,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre dans la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace-contact-conseiller.aspx
Ilham de l’équipe Service Client",0.4404
rev-63a1e243-0ba2-4112-bb6e-b8067d9beade,"Bonjour, merci d'avoir pris le temps de nous partager votre avis. La  Redoute ayant à cœur de répondre au mieux aux attentes de ses clients,  nous ferons remonter votre commentaire afin d'améliorer nos services. Zineb de l'équipe Service Client.",0.0
rev-0008af46-70c8-4d4f-9659-0e46f7d583b9,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Adnane de l'équipe Service Client.",0.0
rev-b2cf05af-795a-4b5c-bc97-b5cfba43ce5d,"Bonjour, ravie d'avoir pu vous joindre pour échanger sur le sujet. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Yousra de l'équipe Service Client.",-0.3382
rev-693de881-937f-4610-9a19-186ecc7a2f82,"Bonjour, ravi d'avoir pu vous joindre pour vous apporter une solution. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Lamia, de l'équipe Service Client.",0.126
rev-51cdd551-9680-4352-a746-59bf86587cc1,"Bonjour, nous sommes navrés pour les désagréments rencontrés et sommes ravis d'apprendre que notre service a pu vous apporter une réponse. La Redoute vous présente ses excuses. A bientôt, Ilham de l'équipe Service Client.",-0.2732
rev-71497209-eb01-49b4-97a7-1bdbb8aae430,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre dans la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace-contact-conseiller.aspx
Jamila de l’équipe Service Client.",0.4404
rev-c48d1e43-62c4-47e5-8fca-cc8398fb5cdc,"Bonjour, ravi d'avoir pu vous joindre et échanger au sujet de votre demande. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Adnane de l'équipe Service Client.",-0.3382
rev-09239310-5085-4475-b14c-d73d8f42dd6e,"Bonjour, ravi d'avoir pu vous joindre pour échanger au sujet de votre demande. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Adnane de l'équipe Service Client.",-0.3382
rev-92272a72-f999-4ed8-9b58-34599048ab6b,"Bonjour, ravie d'avoir pu vous joindre pour échanger sur le sujet. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Yousra de l'équipe Service Client.",-0.3382
rev-0613aaa3-440a-49ae-a59b-cd70678adc07,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre dans la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante: https://www.laredoute.fr/espace-contact-conseiller.aspx. Yousra de l’équipe Service Client.",0.4404
rev-af237e07-9f1a-42cd-b0e7-06a8459f1216,"Bonjour, nous avons essayé de vous contacter. Pourriez-vous revenir vers nous via la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante :
https://www.laredoute.fr/espace-contact-conseiller.aspx
Nos équipes restent mobilisées pour vous apporter une solution. A très vite, Jamila de l’équipe Service Client.",0.3182
rev-84e063bd-9f47-488c-af3b-2c3f4e8502c4,"Bonjour, ravi d'avoir pu vous joindre pour vous apporter une solution. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Jamila de l'équipe Service Client.",0.126
rev-8384f338-7800-4ae2-a46f-6ca2a15c6243,"Bonjour, ravi d'avoir pu vous joindre et échanger avec vous. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Adnane de l'équipe Service Client.",-0.3382
rev-4bbb993e-e00a-4865-ac38-25c1b2d1586a,"Bonjour, nous sommes heureux d'avoir pu trouver une solution ensemble. La Redoute vous renouvelle ses excuses. À bientôt, Yousra de l'équipe Service Client.",0.0516
rev-90ea7c9e-9486-4afb-9a0c-226a24cd96a7,"Bonjour, ravi d'avoir pu vous joindre pour vous apporter une solution. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Lamia , de l'équipe Service Client.
",0.126
rev-3ee09f7d-6f23-445b-8c7d-8076a299017c,"Bonjour, ravi d'avoir pu vous joindre pour vous apporter une solution. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Adnane de l'équipe Service Client.",0.126
rev-15510b47-2d32-4a79-9ee8-aff8df4d679f,"Bonjour, ravi d'avoir pu vous joindre pour vous apporter une solution. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Adnane de l'équipe Service Client.",0.126
rev-b6f782d2-89e7-4716-b8ea-8a193ef9fe92,"Bonjour, ravi d'avoir pu vous joindre pour vous apporter une solution. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Adnane de l'équipe Service Client.",0.126
rev-c291010b-9de0-4e93-af80-791b98871ad6,"Bonjour, ravie d'avoir pu vous joindre pour échanger sur le sujet. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Yousra de l'équipe Service Client.",-0.3382
rev-611548a7-af8c-45b5-aaac-4855edb73c0e,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre dans la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace-contact-conseiller.aspx
Jamila de l’équipe Service Client.",0.4404
rev-a884b7f6-d84a-4a58-91e8-a952097da750,"Bonjour, nous avons essayé de vous contacter. Pourriez-vous revenir vers nous via la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace-contact-conseiller.aspx
Nos équipes restent mobilisées pour vous apporter une solution. A très vite, Jamila de l’équipe Service Client.",0.3182
rev-6d9a44a7-e3e3-4e62-a58c-476ff26e695c,"Bonjour, ravie d'avoir pu vous joindre pour échanger sur le sujet. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Yousra de l'équipe Service Client.",-0.3382
rev-a13b318a-2a3f-418c-8f70-37a27cd33c20,"Bonjour, merci d'avoir pris le temps de partager votre avis, et sommes désolés pour cette mauvaise expérience. Vos remarques ont été partagées, prises en compte par l'équipe et nous aident à nous améliorer ! A très vite. Ilham de l'équipe Service Client.",0.0
rev-e408c709-2ada-4220-9efb-00bf0608b95a,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre dans la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace-contact-conseiller.aspx. Lamia de l’équipe Service Client.",0.4404
rev-bda4a5eb-ce7e-4e65-99b5-4b7e55b98654,"Bonjour, ravie d'avoir pu vous joindre pour échanger sur le sujet. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Yousra de l'équipe Service Client.",-0.3382
rev-11ebbb17-5a41-4d9c-8b67-e11741e787bd,"Bonjour, nous avons tenté de vous joindre sans succès. Afin de trouver une solution ensemble, je vous invite à vous rendre  dans la rubrique Contact du site (qui se trouve  dans notre  footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante : https://www.laredoute.fr/espace - contact - conseiller.aspx Adnane de l’équipe Service Client.",0.4404
